State,Month,Victim Sex,Victim Race,Victim Count,Target_Solved,Decade,Victim Age Group,Weapon Grouped,Agency Grouped,Relationship Grouped,Cluster_ID,Solve_Probability,Cold_Case_Risk_Score,Predicted_Solved,SHAP_Feature_1,SHAP_Feature_2,SHAP_Feature_3,SHAP_Feature_4,SHAP_Feature_5
Mississippi,November,Male,Black,0,1,2000s,Young Adult,Blunt Object,Municipal,Family,-1,0.8291808296137769,17.081917038622304,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Mississippi,Decade_2000s,Relationship Grouped_Intimate Partner
Louisiana,November,Male,White,0,1,2000s,Adult,Firearm,Municipal,Unknown,-1,0.21166459261952664,78.83354073804733,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,Decade_2000s
Kansas,June,Male,Black,3,1,2000s,Young Adult,Firearm,Municipal,Unknown,-1,0.2955566414652072,70.44433585347927,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Victim Count,State_Kansas,Relationship Grouped_Stranger
Mississippi,August,Male,Black,0,1,1990s,Young Adult,Firearm,Municipal,Stranger,-1,0.8580854728056904,14.191452719430966,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,Relationship Grouped_Known,State_California,State_Mississippi
Texas,March,Female,White,0,1,1990s,Adult,Firearm,Sheriff,Intimate Partner,-1,0.9746342475915153,2.536575240848473,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,Relationship Grouped_Known,Agency Grouped_Sheriff,Victim Sex_Male
New York,November,Male,Black,0,0,1990s,Young Adult,Firearm,Municipal,Unknown,3,0.16310948933850766,83.68905106614923,0,Relationship Grouped_Unknown,Relationship Grouped_Known,State_New York,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner
Nevada,November,Female,White,0,1,2000s,Young Adult,Firearm,County,Intimate Partner,-1,0.9602598651664658,3.974013483353419,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,Relationship Grouped_Known,Victim Sex_Male,Decade_2000s
Arkansas,June,Male,Black,0,1,1990s,Teen,Firearm,Municipal,Known,-1,0.9654888749099005,3.4511125090099437,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Arkansas,Victim Age Group_Teen,Relationship Grouped_Intimate Partner
Pennsylvania,March,Female,White,0,0,1980s,Teen,Knife,Municipal,Unknown,2,0.23769248223570172,76.23075177642983,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Victim Age Group_Teen,Weapon Grouped_Knife,State_Pennsylvania
New York,October,Male,White,0,1,1990s,Young Adult,Firearm,Municipal,Unknown,-1,0.1737170924860676,82.62829075139324,0,Relationship Grouped_Unknown,Relationship Grouped_Known,State_New York,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner
Florida,June,Female,White,0,1,2010s,Adult,Knife,Sheriff,Unknown,-1,0.5685648463478707,43.14351536521293,1,Relationship Grouped_Unknown,Decade_2010s,State_Florida,Relationship Grouped_Known,Weapon Grouped_Knife
Kansas,October,Male,Black,0,1,1980s,Adult,Firearm,Municipal,Known,-1,0.9243303752707529,7.566962472924713,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Intimate Partner,State_Kansas,State_New York
Missouri,November,Male,Black,0,1,2000s,Adult,Knife,Municipal,Intimate Partner,-1,0.975219293751743,2.478070624825704,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,Weapon Grouped_Knife,Relationship Grouped_Known,Decade_2000s
Tennessee,January,Male,White,1,1,1990s,Adult,Firearm,Sheriff,Family,-1,0.8652452680798258,13.475473192017418,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Tennessee,Agency Grouped_Sheriff,Victim Count
Pennsylvania,January,Male,Black,0,1,2000s,Young Adult,Firearm,Municipal,Unknown,-1,0.2752953332834399,72.47046667165601,0,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Pennsylvania,Relationship Grouped_Stranger,Decade_2000s
North Carolina,September,Female,White,0,1,1980s,Teen,Blunt Object,Sheriff,Family,-1,0.8620254396245842,13.797456037541577,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_North Carolina,Relationship Grouped_Intimate Partner,Agency Grouped_Sheriff
Colorado,August,Male,White,0,1,1990s,Adult,Knife,Municipal,Known,-1,0.9668800887382303,3.311991126176977,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Weapon Grouped_Knife,Relationship Grouped_Intimate Partner,Decade_1990s
California,September,Male,Black,0,1,1990s,Young Adult,Firearm,Municipal,Stranger,-1,0.6272028530630924,37.27971469369076,1,Relationship Grouped_Unknown,State_California,Relationship Grouped_Stranger,Relationship Grouped_Known,Decade_2000s
Louisiana,June,Male,Black,0,1,1990s,Young Adult,Knife,Municipal,Unknown,-1,0.211904813514046,78.8095186485954,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Weapon Grouped_Knife,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner
Ohio,April,Male,Black,0,0,2000s,Young Adult,Firearm,Special,Unknown,4,0.21358711532293184,78.64128846770681,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Decade_2000s,Relationship Grouped_Intimate Partner
California,June,Male,White,0,1,1990s,Young Adult,Firearm,Sheriff,Known,-1,0.910791192663476,8.920880733652403,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_California,Agency Grouped_Sheriff,Relationship Grouped_Stranger
Tennessee,August,Male,Black,0,1,1980s,Adult,Knife,Municipal,Known,-1,0.9600678568022203,3.9932143197779753,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Tennessee,Weapon Grouped_Knife,Relationship Grouped_Intimate Partner
Tennessee,March,Male,Black,0,1,2010s,Adult,Unknown,Municipal,Stranger,-1,0.8972195339030451,10.278046609695496,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,Decade_2010s,State_Tennessee,Relationship Grouped_Known
Tennessee,December,Male,Black,0,1,2000s,Young Adult,Firearm,Municipal,Unknown,-1,0.26639534394231434,73.36046560576857,0,Relationship Grouped_Unknown,State_Tennessee,Relationship Grouped_Known,Decade_2000s,Relationship Grouped_Stranger
Georgia,August,Male,Black,0,1,1980s,Adult,Firearm,Sheriff,Unknown,-1,0.23063200986220034,76.93679901377996,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Agency Grouped_Sheriff,Relationship Grouped_Intimate Partner,Relationship Grouped_Stranger
California,May,Male,Black,0,0,2000s,Young Adult,Firearm,Municipal,Unknown,1,0.16156331709280503,83.84366829071949,0,Relationship Grouped_Unknown,Relationship Grouped_Known,State_California,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner
New York,March,Male,Black,0,1,1990s,Young Adult,Firearm,Municipal,Unknown,-1,0.16349225487394736,83.65077451260527,0,Relationship Grouped_Unknown,Relationship Grouped_Known,State_New York,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner
Pennsylvania,August,Male,Black,0,1,1990s,Adult,Firearm,Municipal,Known,-1,0.9540800285976324,4.591997140236755,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Pennsylvania,Relationship Grouped_Intimate Partner,Decade_1990s
Texas,October,Female,White,0,1,1990s,Adult,Firearm,Municipal,Intimate Partner,-1,0.9814841802035951,1.8515819796404889,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,Relationship Grouped_Known,Victim Sex_Male,State_Texas
North Carolina,August,Female,Black,1,0,1980s,Young Adult,Knife,Municipal,Unknown,4,0.22254718734067114,77.74528126593289,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Weapon Grouped_Knife,State_North Carolina,Relationship Grouped_Intimate Partner
New York,August,Female,White,0,1,1990s,Senior,Blunt Object,Municipal,Unknown,-1,0.1360213384630028,86.39786615369972,0,Relationship Grouped_Unknown,Relationship Grouped_Known,State_New York,Relationship Grouped_Intimate Partner,Relationship Grouped_Stranger
Texas,June,Male,White,0,1,1980s,Adult,Firearm,Municipal,Known,-1,0.9620027453528018,3.7997254647198138,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Texas,Relationship Grouped_Intimate Partner,State_New York
Tennessee,June,Male,White,0,0,2000s,Senior,Firearm,Sheriff,Unknown,0,0.37795674916623767,62.20432508337623,0,Relationship Grouped_Unknown,State_Tennessee,Relationship Grouped_Known,Agency Grouped_Sheriff,Decade_2000s
Illinois,July,Male,Black,0,0,1990s,Young Adult,Blunt Object,Municipal,Unknown,0,0.1767645892141061,82.32354107858939,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,Weapon Grouped_Firearm
Texas,January,Male,White,2,1,2000s,Teen,Firearm,Municipal,Family,-1,0.8841673340572551,11.583266594274486,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Victim Age Group_Teen,Victim Count,State_Texas
Arkansas,April,Female,White,1,1,2000s,Young Adult,Firearm,Municipal,Known,-1,0.9648296450389505,3.517035496104944,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Decade_2000s,State_Arkansas,Victim Count
California,February,Male,White,0,1,1990s,Adult,Firearm,Municipal,Intimate Partner,-1,0.9098333639331335,9.016663606686649,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,State_California,Relationship Grouped_Known,Relationship Grouped_Stranger
Georgia,March,Female,White,0,1,2000s,Adult,Firearm,Sheriff,Family,-1,0.88123579806732,11.876420193267997,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Agency Grouped_Sheriff,Decade_2000s,Victim Sex_Male
Texas,October,Male,Black,0,1,1990s,Young Adult,Firearm,Municipal,Known,-1,0.9695263008899586,3.047369911004135,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Texas,Relationship Grouped_Intimate Partner,Decade_1990s
California,April,Male,Black,0,1,2000s,Adult,Firearm,Municipal,Stranger,-1,0.8367593076408993,16.324069235910066,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,Decade_2000s,State_California,Relationship Grouped_Known
Pennsylvania,August,Female,White,2,1,2000s,Adult,Firearm,State,Family,-1,0.8780521936389506,12.194780636104943,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Victim Count,Agency Grouped_State,Decade_2000s
District of Columbia,February,Male,Black,0,1,1980s,Young Adult,Knife,Municipal,Stranger,-1,0.7935466552719719,20.64533447280281,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,Relationship Grouped_Known,Weapon Grouped_Knife,State_District of Columbia
Maryland,April,Male,Black,0,0,1990s,Young Adult,Firearm,Municipal,Unknown,0,0.1673025933837171,83.26974066162829,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,State_Maryland
California,July,Unknown,Unknown,0,0,1990s,Senior,Other,Sheriff,Unknown,0,0.11015512234826186,88.98448776517381,0,Relationship Grouped_Unknown,Relationship Grouped_Known,State_California,Victim Race_Unknown,Relationship Grouped_Intimate Partner
Florida,October,Female,White,0,1,1980s,Senior,Firearm,Municipal,Unknown,-1,0.2632537474691904,73.67462525308096,0,Relationship Grouped_Unknown,State_Florida,Relationship Grouped_Known,Relationship Grouped_Intimate Partner,Relationship Grouped_Stranger
Michigan,July,Male,Black,0,1,1980s,Young Adult,Firearm,Municipal,Known,-1,0.8960767232912803,10.392327670871966,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Michigan,Relationship Grouped_Intimate Partner,State_New York
Mississippi,April,Male,Black,0,1,1980s,Young Adult,Firearm,Municipal,Known,-1,0.9476067603409388,5.239323965906113,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Mississippi,Relationship Grouped_Intimate Partner,State_New York
Michigan,February,Male,White,0,0,1980s,Adult,Firearm,Municipal,Unknown,2,0.1908922107898442,80.91077892101558,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,Victim Race_White
Pennsylvania,December,Female,Black,0,1,2000s,Teen,Blunt Object,Municipal,Known,-1,0.9746775753396106,2.532242466038931,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Pennsylvania,Victim Age Group_Teen,Decade_2000s
California,February,Male,White,0,1,1990s,Young Adult,Knife,Sheriff,Unknown,-1,0.23956297929674164,76.04370207032584,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Weapon Grouped_Knife,State_California,Relationship Grouped_Intimate Partner
Texas,June,Male,White,0,1,1990s,Young Adult,Firearm,Sheriff,Stranger,-1,0.9395134214989248,6.0486578501075146,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,State_Texas,Relationship Grouped_Known,State_California
Indiana,January,Male,Black,0,1,1990s,Young Adult,Firearm,Municipal,Known,-1,0.9427264576336455,5.7273542366354535,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Intimate Partner,Decade_1990s,State_California
West Virginia,April,Female,White,0,1,2010s,Young Adult,Firearm,Sheriff,Intimate Partner,-1,0.9798090713174612,2.0190928682538845,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,Decade_2010s,Relationship Grouped_Known,State_West Virginia
Indiana,April,Female,Unknown,0,0,1990s,Young Adult,Unknown,Municipal,Unknown,0,0.11766693873628287,88.23330612637172,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Weapon Grouped_Unknown,Relationship Grouped_Intimate Partner,Relationship Grouped_Stranger
New York,September,Male,Black,0,1,1980s,Young Adult,Blunt Object,Municipal,Stranger,-1,0.6117147299689746,38.82852700310254,1,Relationship Grouped_Unknown,State_New York,Relationship Grouped_Stranger,Relationship Grouped_Known,Weapon Grouped_Firearm
Louisiana,August,Male,Black,0,1,1990s,Young Adult,Firearm,Municipal,Stranger,-1,0.841699221904887,15.830077809511298,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,Relationship Grouped_Known,State_California,Decade_1990s
Kentucky,October,Male,Black,0,1,2010s,Adult,Firearm,Municipal,Unknown,-1,0.19041787359855855,80.95821264014414,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Decade_2010s,Relationship Grouped_Intimate Partner
Michigan,November,Male,Black,0,0,2000s,Adult,Firearm,Municipal,Unknown,1,0.19457381495097215,80.54261850490279,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,Decade_2000s
California,March,Male,White,0,1,1990s,Young Adult,Firearm,Municipal,Unknown,-1,0.20365653169944697,79.6343468300553,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Intimate Partner,Relationship Grouped_Stranger,State_California
Kentucky,November,Female,White,0,0,2000s,Adult,Firearm,State,Unknown,1,0.2791096276287134,72.08903723712866,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Agency Grouped_State,Relationship Grouped_Intimate Partner,Decade_2000s
Texas,April,Male,Black,0,1,2010s,Young Adult,Firearm,Municipal,Stranger,-1,0.8830668050990558,11.693319490094423,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,State_Texas,Relationship Grouped_Known,Decade_2010s
Maryland,May,Male,Black,0,1,1990s,Adult,Firearm,Sheriff,Known,-1,0.9432165024414492,5.678349755855089,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Agency Grouped_Sheriff,Relationship Grouped_Intimate Partner,State_California
Texas,February,Male,White,0,1,1990s,Young Adult,Blunt Object,Municipal,Unknown,-1,0.19068926164668298,80.9310738353317,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,State_Texas
Louisiana,August,Male,Black,0,1,1990s,Adult,Firearm,Sheriff,Known,-1,0.9472038478289786,5.279615217102146,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Agency Grouped_Sheriff,State_California,Relationship Grouped_Intimate Partner
Texas,December,Female,Black,1,0,2000s,Young Adult,Firearm,Municipal,Unknown,4,0.20270875608836714,79.72912439116328,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,Victim Count
North Carolina,November,Male,Black,0,1,1990s,Young Adult,Firearm,Municipal,Known,-1,0.9428940713769945,5.710592862300541,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_North Carolina,Relationship Grouped_Intimate Partner,State_California
Texas,July,Male,White,0,1,2010s,Senior,Knife,Municipal,Family,-1,0.884946820630865,11.50531793691349,1,Relationship Grouped_Unknown,Decade_2010s,Relationship Grouped_Known,Weapon Grouped_Knife,State_Texas
Michigan,May,Female,White,0,1,1990s,Adult,Firearm,Sheriff,Intimate Partner,-1,0.9847154280364961,1.5284571963503835,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,Relationship Grouped_Known,Agency Grouped_Sheriff,Victim Sex_Male
Pennsylvania,December,Male,Black,0,1,2010s,Young Adult,Firearm,Municipal,Unknown,-1,0.23937699984500982,76.06230001549902,0,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Pennsylvania,Relationship Grouped_Stranger,Decade_2010s
West Virginia,May,Male,White,3,1,2010s,Child,Firearm,State,Known,-1,0.9767203108786346,2.327968912136539,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Victim Age Group_Child,Agency Grouped_State,Decade_2010s
California,September,Male,White,0,0,1990s,Senior,Unknown,Sheriff,Unknown,0,0.16676153907041646,83.32384609295835,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Weapon Grouped_Unknown,Relationship Grouped_Intimate Partner,State_California
New York,November,Male,Black,0,1,1990s,Child,Blunt Object,Municipal,Family,-1,0.8931395837420554,10.686041625794463,1,Relationship Grouped_Unknown,Victim Age Group_Child,State_New York,Relationship Grouped_Known,Decade_1990s
